mnemonic,arg_position,arg_name,arg_type
CMD_ADCS_RW_SPIN_105,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_105,1,rpm,int16
CMD_ADCS_RW_STOP_105,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_105,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_105,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_105,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_105,0,quat_x,float32
CMD_ADCS_ATT_SLEW_105,1,quat_y,float32
CMD_ADCS_ATT_SLEW_105,2,quat_z,float32
CMD_ADCS_ATT_SLEW_105,3,quat_w,float32
CMD_COMM_TX_ENABLE_105,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_105,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_105,0,dbm,int8
CMD_COMM_DUMP_START_105,0,vc_id,uint8
CMD_COMM_DUMP_STOP_105,0,vc_id,uint8
CMD_CDH_TIME_SYNC_105,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_105,0,path,string
CMD_CDH_MEM_DUMP_105,0,addr,uint32
CMD_CDH_MEM_DUMP_105,1,len,uint16
CMD_CDH_MEM_PATCH_105,0,addr,uint32
CMD_CDH_MEM_PATCH_105,1,data,bytes
CMD_THERMAL_HTR_ON_105,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_105,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_105,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_105,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_105,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_105,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_106,0,channel,uint8
CMD_EPS_PWR_ON_106,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_106,0,channel,uint8
CMD_EPS_BATT_TRICKLE_106,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_106,0,array_id,uint8
CMD_EPS_SOLAR_STOW_106,0,array_id,uint8
CMD_ADCS_MODE_SET_106,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_106,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_106,1,rpm,int16
CMD_ADCS_RW_STOP_106,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_106,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_106,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_106,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_106,0,quat_x,float32
CMD_ADCS_ATT_SLEW_106,1,quat_y,float32
CMD_ADCS_ATT_SLEW_106,2,quat_z,float32
CMD_ADCS_ATT_SLEW_106,3,quat_w,float32
CMD_COMM_TX_ENABLE_106,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_106,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_106,0,dbm,int8
CMD_COMM_DUMP_START_106,0,vc_id,uint8
CMD_COMM_DUMP_STOP_106,0,vc_id,uint8
CMD_CDH_TIME_SYNC_106,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_106,0,path,string
CMD_CDH_MEM_DUMP_106,0,addr,uint32
CMD_CDH_MEM_DUMP_106,1,len,uint16
CMD_CDH_MEM_PATCH_106,0,addr,uint32
CMD_CDH_MEM_PATCH_106,1,data,bytes
CMD_THERMAL_HTR_ON_106,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_106,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_106,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_106,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_106,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_106,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_107,0,channel,uint8
CMD_EPS_PWR_ON_107,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_107,0,channel,uint8
CMD_EPS_BATT_TRICKLE_107,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_107,0,array_id,uint8
CMD_EPS_SOLAR_STOW_107,0,array_id,uint8
CMD_ADCS_MODE_SET_107,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_107,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_107,1,rpm,int16
CMD_ADCS_RW_STOP_107,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_107,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_107,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_107,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_107,0,quat_x,float32
CMD_ADCS_ATT_SLEW_107,1,quat_y,float32
CMD_ADCS_ATT_SLEW_107,2,quat_z,float32
CMD_ADCS_ATT_SLEW_107,3,quat_w,float32
CMD_COMM_TX_ENABLE_107,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_107,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_107,0,dbm,int8
CMD_COMM_DUMP_START_107,0,vc_id,uint8
CMD_COMM_DUMP_STOP_107,0,vc_id,uint8
CMD_CDH_TIME_SYNC_107,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_107,0,path,string
CMD_CDH_MEM_DUMP_107,0,addr,uint32
CMD_CDH_MEM_DUMP_107,1,len,uint16
CMD_CDH_MEM_PATCH_107,0,addr,uint32
CMD_CDH_MEM_PATCH_107,1,data,bytes
CMD_THERMAL_HTR_ON_107,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_107,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_107,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_107,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_107,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_107,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_108,0,channel,uint8
CMD_EPS_PWR_ON_108,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_108,0,channel,uint8
CMD_EPS_BATT_TRICKLE_108,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_108,0,array_id,uint8
CMD_EPS_SOLAR_STOW_108,0,array_id,uint8
CMD_ADCS_MODE_SET_108,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_108,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_108,1,rpm,int16
CMD_ADCS_RW_STOP_108,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_108,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_108,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_108,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_108,0,quat_x,float32
CMD_ADCS_ATT_SLEW_108,1,quat_y,float32
CMD_ADCS_ATT_SLEW_108,2,quat_z,float32
CMD_ADCS_ATT_SLEW_108,3,quat_w,float32
CMD_COMM_TX_ENABLE_108,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_108,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_108,0,dbm,int8
CMD_COMM_DUMP_START_108,0,vc_id,uint8
CMD_COMM_DUMP_STOP_108,0,vc_id,uint8
CMD_CDH_TIME_SYNC_108,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_108,0,path,string
CMD_CDH_MEM_DUMP_108,0,addr,uint32
CMD_CDH_MEM_DUMP_108,1,len,uint16
CMD_CDH_MEM_PATCH_108,0,addr,uint32
CMD_CDH_MEM_PATCH_108,1,data,bytes
CMD_THERMAL_HTR_ON_108,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_108,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_108,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_108,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_108,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_108,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_109,0,channel,uint8
CMD_EPS_PWR_ON_109,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_109,0,channel,uint8
CMD_EPS_BATT_TRICKLE_109,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_109,0,array_id,uint8
CMD_EPS_SOLAR_STOW_109,0,array_id,uint8
CMD_ADCS_MODE_SET_109,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_109,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_109,1,rpm,int16
CMD_ADCS_RW_STOP_109,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_109,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_109,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_109,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_109,0,quat_x,float32
CMD_ADCS_ATT_SLEW_109,1,quat_y,float32
CMD_ADCS_ATT_SLEW_109,2,quat_z,float32
CMD_ADCS_ATT_SLEW_109,3,quat_w,float32
CMD_COMM_TX_ENABLE_109,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_109,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_109,0,dbm,int8
CMD_COMM_DUMP_START_109,0,vc_id,uint8
CMD_COMM_DUMP_STOP_109,0,vc_id,uint8
CMD_CDH_TIME_SYNC_109,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_109,0,path,string
CMD_CDH_MEM_DUMP_109,0,addr,uint32
CMD_CDH_MEM_DUMP_109,1,len,uint16
CMD_CDH_MEM_PATCH_109,0,addr,uint32
CMD_CDH_MEM_PATCH_109,1,data,bytes
CMD_THERMAL_HTR_ON_109,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_109,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_109,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_109,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_109,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_109,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_110,0,channel,uint8
CMD_EPS_PWR_ON_110,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_110,0,channel,uint8
CMD_EPS_BATT_TRICKLE_110,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_110,0,array_id,uint8
CMD_EPS_SOLAR_STOW_110,0,array_id,uint8
CMD_ADCS_MODE_SET_110,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_110,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_110,1,rpm,int16
CMD_ADCS_RW_STOP_110,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_110,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_110,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_110,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_110,0,quat_x,float32
CMD_ADCS_ATT_SLEW_110,1,quat_y,float32
CMD_ADCS_ATT_SLEW_110,2,quat_z,float32
CMD_ADCS_ATT_SLEW_110,3,quat_w,float32
CMD_COMM_TX_ENABLE_110,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_110,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_110,0,dbm,int8
CMD_COMM_DUMP_START_110,0,vc_id,uint8
CMD_COMM_DUMP_STOP_110,0,vc_id,uint8
CMD_CDH_TIME_SYNC_110,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_110,0,path,string
CMD_CDH_MEM_DUMP_110,0,addr,uint32
CMD_CDH_MEM_DUMP_110,1,len,uint16
CMD_CDH_MEM_PATCH_110,0,addr,uint32
CMD_CDH_MEM_PATCH_110,1,data,bytes
CMD_THERMAL_HTR_ON_110,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_110,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_110,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_110,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_110,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_110,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_111,0,channel,uint8
CMD_EPS_PWR_ON_111,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_111,0,channel,uint8
CMD_EPS_BATT_TRICKLE_111,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_111,0,array_id,uint8
CMD_EPS_SOLAR_STOW_111,0,array_id,uint8
CMD_ADCS_MODE_SET_111,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_111,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_111,1,rpm,int16
CMD_ADCS_RW_STOP_111,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_111,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_111,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_111,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_111,0,quat_x,float32
CMD_ADCS_ATT_SLEW_111,1,quat_y,float32
CMD_ADCS_ATT_SLEW_111,2,quat_z,float32
CMD_ADCS_ATT_SLEW_111,3,quat_w,float32
CMD_COMM_TX_ENABLE_111,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_111,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_111,0,dbm,int8
CMD_COMM_DUMP_START_111,0,vc_id,uint8
CMD_COMM_DUMP_STOP_111,0,vc_id,uint8
CMD_CDH_TIME_SYNC_111,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_111,0,path,string
CMD_CDH_MEM_DUMP_111,0,addr,uint32
CMD_CDH_MEM_DUMP_111,1,len,uint16
CMD_CDH_MEM_PATCH_111,0,addr,uint32
CMD_CDH_MEM_PATCH_111,1,data,bytes
CMD_THERMAL_HTR_ON_111,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_111,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_111,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_111,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_111,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_111,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_112,0,channel,uint8
CMD_EPS_PWR_ON_112,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_112,0,channel,uint8
CMD_EPS_BATT_TRICKLE_112,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_112,0,array_id,uint8
CMD_EPS_SOLAR_STOW_112,0,array_id,uint8
CMD_ADCS_MODE_SET_112,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_112,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_112,1,rpm,int16
CMD_ADCS_RW_STOP_112,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_112,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_112,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_112,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_112,0,quat_x,float32
CMD_ADCS_ATT_SLEW_112,1,quat_y,float32
CMD_ADCS_ATT_SLEW_112,2,quat_z,float32
CMD_ADCS_ATT_SLEW_112,3,quat_w,float32
CMD_COMM_TX_ENABLE_112,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_112,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_112,0,dbm,int8
CMD_COMM_DUMP_START_112,0,vc_id,uint8
CMD_COMM_DUMP_STOP_112,0,vc_id,uint8
CMD_CDH_TIME_SYNC_112,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_112,0,path,string
CMD_CDH_MEM_DUMP_112,0,addr,uint32
CMD_CDH_MEM_DUMP_112,1,len,uint16
CMD_CDH_MEM_PATCH_112,0,addr,uint32
CMD_CDH_MEM_PATCH_112,1,data,bytes
CMD_THERMAL_HTR_ON_112,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_112,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_112,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_112,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_112,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_112,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_113,0,channel,uint8
CMD_EPS_PWR_ON_113,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_113,0,channel,uint8
CMD_EPS_BATT_TRICKLE_113,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_113,0,array_id,uint8
CMD_EPS_SOLAR_STOW_113,0,array_id,uint8
CMD_ADCS_MODE_SET_113,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_113,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_113,1,rpm,int16
CMD_ADCS_RW_STOP_113,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_113,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_113,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_113,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_113,0,quat_x,float32
CMD_ADCS_ATT_SLEW_113,1,quat_y,float32
CMD_ADCS_ATT_SLEW_113,2,quat_z,float32
CMD_ADCS_ATT_SLEW_113,3,quat_w,float32
CMD_COMM_TX_ENABLE_113,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_113,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_113,0,dbm,int8
CMD_COMM_DUMP_START_113,0,vc_id,uint8
CMD_COMM_DUMP_STOP_113,0,vc_id,uint8
CMD_CDH_TIME_SYNC_113,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_113,0,path,string
CMD_CDH_MEM_DUMP_113,0,addr,uint32
CMD_CDH_MEM_DUMP_113,1,len,uint16
CMD_CDH_MEM_PATCH_113,0,addr,uint32
CMD_CDH_MEM_PATCH_113,1,data,bytes
CMD_THERMAL_HTR_ON_113,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_113,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_113,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_113,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_113,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_113,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_114,0,channel,uint8
CMD_EPS_PWR_ON_114,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_114,0,channel,uint8
CMD_EPS_BATT_TRICKLE_114,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_114,0,array_id,uint8
CMD_EPS_SOLAR_STOW_114,0,array_id,uint8
CMD_ADCS_MODE_SET_114,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_114,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_114,1,rpm,int16
CMD_ADCS_RW_STOP_114,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_114,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_114,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_114,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_114,0,quat_x,float32
CMD_ADCS_ATT_SLEW_114,1,quat_y,float32
CMD_ADCS_ATT_SLEW_114,2,quat_z,float32
CMD_ADCS_ATT_SLEW_114,3,quat_w,float32
CMD_COMM_TX_ENABLE_114,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_114,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_114,0,dbm,int8
CMD_COMM_DUMP_START_114,0,vc_id,uint8
CMD_COMM_DUMP_STOP_114,0,vc_id,uint8
CMD_CDH_TIME_SYNC_114,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_114,0,path,string
CMD_CDH_MEM_DUMP_114,0,addr,uint32
CMD_CDH_MEM_DUMP_114,1,len,uint16
CMD_CDH_MEM_PATCH_114,0,addr,uint32
CMD_CDH_MEM_PATCH_114,1,data,bytes
CMD_THERMAL_HTR_ON_114,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_114,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_114,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_114,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_114,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_114,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_115,0,channel,uint8
CMD_EPS_PWR_ON_115,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_115,0,channel,uint8
CMD_EPS_BATT_TRICKLE_115,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_115,0,array_id,uint8
CMD_EPS_SOLAR_STOW_115,0,array_id,uint8
CMD_ADCS_MODE_SET_115,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_115,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_115,1,rpm,int16
CMD_ADCS_RW_STOP_115,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_115,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_115,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_115,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_115,0,quat_x,float32
CMD_ADCS_ATT_SLEW_115,1,quat_y,float32
CMD_ADCS_ATT_SLEW_115,2,quat_z,float32
CMD_ADCS_ATT_SLEW_115,3,quat_w,float32
CMD_COMM_TX_ENABLE_115,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_115,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_115,0,dbm,int8
CMD_COMM_DUMP_START_115,0,vc_id,uint8
CMD_COMM_DUMP_STOP_115,0,vc_id,uint8
CMD_CDH_TIME_SYNC_115,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_115,0,path,string
CMD_CDH_MEM_DUMP_115,0,addr,uint32
CMD_CDH_MEM_DUMP_115,1,len,uint16
CMD_CDH_MEM_PATCH_115,0,addr,uint32
CMD_CDH_MEM_PATCH_115,1,data,bytes
CMD_THERMAL_HTR_ON_115,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_115,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_115,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_115,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_115,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_115,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_116,0,channel,uint8
CMD_EPS_PWR_ON_116,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_116,0,channel,uint8
CMD_EPS_BATT_TRICKLE_116,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_116,0,array_id,uint8
CMD_EPS_SOLAR_STOW_116,0,array_id,uint8
CMD_ADCS_MODE_SET_116,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_116,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_116,1,rpm,int16
CMD_ADCS_RW_STOP_116,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_116,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_116,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_116,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_116,0,quat_x,float32
CMD_ADCS_ATT_SLEW_116,1,quat_y,float32
CMD_ADCS_ATT_SLEW_116,2,quat_z,float32
CMD_ADCS_ATT_SLEW_116,3,quat_w,float32
CMD_COMM_TX_ENABLE_116,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_116,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_116,0,dbm,int8
CMD_COMM_DUMP_START_116,0,vc_id,uint8
CMD_COMM_DUMP_STOP_116,0,vc_id,uint8
CMD_CDH_TIME_SYNC_116,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_116,0,path,string
CMD_CDH_MEM_DUMP_116,0,addr,uint32
CMD_CDH_MEM_DUMP_116,1,len,uint16
CMD_CDH_MEM_PATCH_116,0,addr,uint32
CMD_CDH_MEM_PATCH_116,1,data,bytes
CMD_THERMAL_HTR_ON_116,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_116,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_116,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_116,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_116,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_116,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_117,0,channel,uint8
CMD_EPS_PWR_ON_117,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_117,0,channel,uint8
CMD_EPS_BATT_TRICKLE_117,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_117,0,array_id,uint8
CMD_EPS_SOLAR_STOW_117,0,array_id,uint8
CMD_ADCS_MODE_SET_117,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_117,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_117,1,rpm,int16
CMD_ADCS_RW_STOP_117,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_117,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_117,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_117,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_117,0,quat_x,float32
CMD_ADCS_ATT_SLEW_117,1,quat_y,float32
CMD_ADCS_ATT_SLEW_117,2,quat_z,float32
CMD_ADCS_ATT_SLEW_117,3,quat_w,float32
CMD_COMM_TX_ENABLE_117,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_117,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_117,0,dbm,int8
CMD_COMM_DUMP_START_117,0,vc_id,uint8
CMD_COMM_DUMP_STOP_117,0,vc_id,uint8
CMD_CDH_TIME_SYNC_117,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_117,0,path,string
CMD_CDH_MEM_DUMP_117,0,addr,uint32
CMD_CDH_MEM_DUMP_117,1,len,uint16
CMD_CDH_MEM_PATCH_117,0,addr,uint32
CMD_CDH_MEM_PATCH_117,1,data,bytes
CMD_THERMAL_HTR_ON_117,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_117,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_117,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_117,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_117,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_117,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_118,0,channel,uint8
CMD_EPS_PWR_ON_118,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_118,0,channel,uint8
CMD_EPS_BATT_TRICKLE_118,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_118,0,array_id,uint8
CMD_EPS_SOLAR_STOW_118,0,array_id,uint8
CMD_ADCS_MODE_SET_118,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_118,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_118,1,rpm,int16
CMD_ADCS_RW_STOP_118,0,wheel_id,uint8
